uid,province_id,province,year,co2_emissions,gdp,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,Factor_1,Factor_2,Factor_3
3308,20,Zhejiang,2008,294301728,21607.9,861,1207,0.029999999,0.090999998,0.037,0.027000001,0.050999999,0.041000001,1.383,0.145,0,9.980814,19.500116,-0.28198183,-0.20956503,-0.76771677,-0.75035155,-0.46013424,-0.35765296,-0.41675046,-0.78013927,-0.48142895,-0.76058578,-0.17447278,-0.6618185
3309,20,Zhejiang,2009,314858880,23227.5,1054,1930,0.035,0.101,0.052000001,0.026000001,0.052999999,0.045000002,1.419,0.266,0,10.053092,19.567635,-0.23504397,-0.035446115,-0.15538691,-0.33057427,-0.42946777,-0.38797015,-0.25551158,-0.41382575,-0.47563049,-0.33670983,-0.20847714,-0.54937506
3310,20,Zhejiang,2010,338328736,27902.199,1326,2530,0.032000002,0.102,0.035999998,0.035,0.050000001,0.043000001,1.272,0.115,0,10.236461,19.639528,-0.1688932,0.10905091,-0.52278459,-0.28859681,-0.46217868,-0.11511561,-0.49736974,-0.59698254,-0.49930748,-0.58988363,0.031621899,-0.61897808
3311,20,Zhejiang,2011,366433472,32353.1,1715,3210,0.037,0.108,0.039999999,0.039000001,0.052999999,0.048,1.123,0.23800001,0,10.384465,19.719328,-0.074287876,0.27281418,0.089545049,-0.036730379,-0.45400095,0.006153103,-0.25551158,-0.13909078,-0.52330661,-0.17921151,0.0586932,-0.54055548
3312,20,Zhejiang,2012,366509344,34978.5,2439,4716,0.035999998,0.107,0.039999999,0.029999999,0.056000002,0.048,1.031,0.15000001,0,10.462489,19.719534,0.1017899,0.63550174,-0.032921158,-0.078708164,-0.45400095,-0.26670149,-0.01365316,-0.13909078,-0.53812486,-0.20491816,0.21342145,-0.49402916
3313,20,Zhejiang,2013,376791008,38023.301,2933,4773,0.039000001,0.113,0.039000001,0.041999999,0.059999999,0.052000001,0.92400002,0.25799999,0,10.545955,19.747202,0.22193135,0.64922893,0.33447701,0.17315795,-0.45604536,0.097104572,0.30882424,0.22722276,-0.55535913,0.13410431,0.28083843,-0.45406801
3314,20,Zhejiang,2014,388705312,40744.102,3527,5513,0.039999999,0.124,0.037,0.050999999,0.059999999,0.057,0.99000001,0.34299999,0,10.615067,19.778332,0.36639297,0.82744193,0.45694274,0.63491267,-0.46013424,0.36995912,0.30882424,0.6851145,-0.54472864,0.38225546,0.42862216,-0.39644283
3315,20,Zhejiang,2015,392447776,44222,4946,8802,0.039000001,0.12,0.033,0.067000002,0.063000001,0.054000001,0.866,0.25400001,0,10.696978,19.787914,0.71149564,1.6195264,0.33447701,0.46700183,-0.46831197,0.85503393,0.55068266,0.41037953,-0.56470108,0.1390475,1.1301444,-0.37837237
3316,20,Zhejiang,2016,388672352,48095.801,7199,9492,0.043000001,0.12800001,0.039000001,0.063000001,0.068000004,0.057,0.80599999,0.32499999,0,10.780951,19.778248,1.2594283,1.7856981,0.82434088,0.80282384,-0.45604536,0.73376524,0.95377994,0.6851145,-0.57436514,0.4922345,1.2986379,-0.24927205
3317,20,Zhejiang,2017,392599712,53135.199,9000,11891,0.045000002,0.131,0.037,0.064999998,0.071000002,0.063000001,0.72500002,0.37799999,1,10.880595,19.788301,1.6974339,2.3634453,1.0692729,0.92875659,-0.46013424,0.79439944,1.1956381,1.2345848,-0.58741164,0.70626587,1.687547,-0.13764822
3318,20,Zhejiang,2018,403914624,59311.699,12304,12127,0.048,0.13500001,0.035999998,0.059999999,0.068000004,0.064999998,0.76899999,0.32699999,1,10.990561,19.816713,2.5009711,2.4202807,1.4366705,1.0966678,-0.46217868,0.64281362,0.95377994,1.4177412,-0.58032465,0.75162756,1.998055,-0.041758869
3319,20,Zhejiang,2019,404079936,64632,11032,13502,0.050000001,0.13600001,0.035999998,0.106,0.067000002,0.063000001,0.71700001,0.33899999,1,11.076465,19.817123,2.1916192,2.7514198,1.6816025,1.1386455,-0.46217868,2.0374036,0.87316036,1.2345848,-0.58870018,0.69102889,2.4441166,-0.12220844
3320,20,Zhejiang,2020,407022336,67164.5,14555,16031,0.045000002,0.131,0.028999999,0.083999999,0.071000002,0.064999998,0.69599998,0.22,1,11.114901,19.824379,3.0484173,3.3604746,1.0692729,0.92875659,-0.47648969,1.3704257,1.1956381,1.4177412,-0.59208262,0.46653274,2.9335775,-0.012666351
3321,20,Zhejiang,2021,425847136,76765.297,13324,13745,0.046999998,0.14,0.026000001,0.078000002,0.07,0.064999998,0.66299999,0.229,1,11.248507,19.869591,2.7490366,2.8099411,1.3142043,1.306556,-0.48262298,1.1885228,1.1150185,1.4177412,-0.59739786,0.72297919,2.4404144,-0.040898498
3322,20,Zhejiang,2022,414972480,80770,13029,12489,0.048,0.141,0.026000001,0.078000002,0.068999998,0.067000002,0.56300002,0.26300001,1,11.299361,19.843723,2.6772921,2.5074606,1.4366705,1.3485339,-0.48262298,1.1885228,1.0343989,1.6008984,-0.61350465,0.84050429,2.2444158,-0.061062913
3323,20,Zhejiang,2023,441801696,85619.602,12531,13747,0.048,0.142,0.026000001,0.078000002,0.07,0.066,0.47,0.25799999,1,11.35767,19.906372,2.5561779,2.8104227,1.4366705,1.3905116,-0.48262298,1.1885228,1.1150185,1.5093198,-0.62848395,0.82918781,2.3242431,-0.056087051
4600,21,Hainan,2000,17811898,532,8,3,0.023,0.071999997,1.085,0.002,0.035,0.034000002,39.028999,0.32699999,0,6.2766433,16.695377,-0.48943257,-0.49952239,-1.6249784,-1.547928,1.682429,-1.1155822,-1.706661,-1.4211878,5.5821333,-1.3486018,0.26345357,3.6018853
4601,21,Hainan,2001,18656848,585.29999,12,7,0.025,0.068999998,0.81699997,0.002,0.037,0.032000002,43.27,0.206,0,6.3721247,16.741724,-0.48845977,-0.49855906,-1.3800464,-1.673861,1.1345214,-1.1155822,-1.5454221,-1.6043446,6.2652225,-1.3751103,0.29979554,3.6439769
4602,21,Hainan,2002,19812108,650,8,7,0.026000001,0.079000004,1.041,0.002,0.037999999,0.037,39.466999,0.35699999,0,6.4769726,16.801804,-0.48943257,-0.49855906,-1.2575804,-1.2540838,1.5924739,-1.1155822,-1.4648029,-1.1464528,5.6526814,-1.0233551,0.17069004,3.6416719
4603,21,Hainan,2003,22071352,722.59998,7,6,0.028999999,0.082999997,1.0140001,0.003,0.043000001,0.035999998,38.827,0.44,0,6.5828557,16.909792,-0.48967576,-0.49879989,-0.89018273,-1.0861732,1.5372744,-1.085265,-1.0617056,-1.2380314,5.5495977,-0.79323041,0.1017464,3.5934234
4604,21,Hainan,2004,26591494,813.09998,17,7,0.028000001,0.079000004,0.95599997,0.004,0.039000001,0.039000001,33.394001,0.26199999,0,6.7008543,17.096102,-0.48724377,-0.49855906,-1.0126485,-1.2540838,1.4186972,-1.054948,-1.3841833,-0.96329606,4.6745162,-0.91666013,0.056175992,3.0511239
4605,21,Hainan,2005,28531266,896.09998,9,5,0.028000001,0.082000002,0.88300002,0.003,0.043000001,0.039000001,29.989,0.22,0,6.7980518,17.166512,-0.48918939,-0.49904072,-1.0126485,-1.1281507,1.2694539,-1.085265,-1.0617056,-0.96329606,4.1260796,-0.81355953,-0.044416618,2.6981966
4606,21,Hainan,2006,31893762,1040.3,16,13,0.028999999,0.092,0.90700001,0.003,0.046999998,0.043000001,25.763,0.39700001,0,6.9472647,17.277922,-0.48748696,-0.49711409,-0.89018273,-0.70837373,1.3185202,-1.085265,-0.73922813,-0.59698254,3.4454067,-0.46844178,-0.20306386,2.4274123
4607,21,Hainan,2007,35022420,1252.8,34,10,0.029999999,0.096000001,0.93099999,0.002,0.046999998,0.041000001,24.452,0.29499999,0,7.1331363,17.371498,-0.48310933,-0.49783659,-0.76771677,-0.54046291,1.3675865,-1.1155822,-0.73922813,-0.78013927,3.2342465,-0.43497658,-0.23577298,2.3527493
4608,21,Hainan,2008,35343724,1502,20,11,0.032000002,0.092,0.63,0.003,0.048,0.041000001,20.257,0.186,0,7.3145528,17.38063,-0.48651415,-0.49759576,-0.52278459,-0.70837373,0.752213,-1.085265,-0.65860856,-0.78013927,2.5585668,-0.47286624,-0.32121044,1.6472366
4609,21,Hainan,2009,39964372,1652.2,38,25,0.035,0.101,0.61500001,0.009,0.054000001,0.048999999,18.474001,0.35100001,0,7.409863,17.503498,-0.48213655,-0.49422416,-0.15538691,-0.33057427,0.72154653,-0.9033621,-0.17489201,-0.047512557,2.2713828,0.067901932,-0.4489418,1.5608402
4610,21,Hainan,2010,42142584,2073.7,48,21,0.037999999,0.105,0.61299998,0.006,0.057,0.050000001,16.358999,0.43799999,0,7.6370897,17.55657,-0.47970453,-0.49518746,0.21201079,-0.16266374,0.71745765,-0.9943136,0.066966116,0.044065997,1.9307239,0.31272432,-0.57739604,1.4272752
4611,21,Hainan,2011,44204536,2525.1001,74,26,0.034000002,0.105,0.56300002,0.01,0.054000001,0.050999999,12.896,0.25400001,0,7.8340359,17.604338,-0.47338128,-0.49398333,-0.27785265,-0.16266374,0.61523622,-0.87304491,-0.17489201,0.13564421,1.3729459,0.10521227,-0.53870696,1.037746
4612,21,Hainan,2012,47734276,2863.6001,90,61,0.035,0.109,0.463,0.01,0.055,0.046999998,11.632,0.207,0,7.9598351,17.68116,-0.46949005,-0.48555434,-0.15538691,0.005247098,0.41079313,-0.87304491,-0.09427274,-0.23066932,1.169356,0.07748162,-0.55672544,0.81228608
4613,21,Hainan,2013,48572736,3201.8999,113,63,0.041000001,0.115,0.46799999,0.008,0.057999998,0.054000001,11.293,0.377,0,8.0714998,17.698572,-0.46389642,-0.48507267,0.57940894,0.25711352,0.42101526,-0.93367922,0.14758539,0.41037953,1.1147541,0.61167485,-0.73105764,0.88435417
4614,21,Hainan,2014,47230960,3541.2,122,69,0.035999998,0.12,0.44100001,0.01,0.063000001,0.052999999,11.156,0.324,0,8.1722212,17.670561,-0.46170762,-0.48362771,-0.032921158,0.46700183,0.36581567,-0.87304491,0.55068266,0.31880099,1.0926877,0.57566023,-0.70704794,0.82669413
4615,21,Hainan,2015,48005364,3782.7,111,138,0.041999999,0.12899999,0.486,0.011,0.061999999,0.057999998,9.8339996,0.449,0,8.2381935,17.686823,-0.46438283,-0.46701056,0.70187467,0.84480101,0.45781502,-0.84272772,0.47006309,0.77669269,0.87975591,1.0041101,-0.82943761,0.84200764
4616,21,Hainan,2016,48308300,4151,172,143,0.039999999,0.119,0.412,0.016000001,0.063000001,0.052999999,10.193,0.205,0,8.3311043,17.693113,-0.44954756,-0.46580642,0.45694274,0.42502436,0.30652717,-0.69114184,0.55068266,0.31880099,0.93757933,0.68139154,-0.68734533,0.72694325
4617,21,Hainan,2017,47958496,4552.8999,216,250,0.046,0.12899999,0.433,0.012,0.063000001,0.061000001,9.9329996,0.333,0,8.4235201,17.685846,-0.43884671,-0.44003779,1.1917386,0.84480101,0.34946018,-0.81241053,0.55068266,1.0514281,0.89570159,1.2247497,-0.86706531,0.83139515
4618,21,Hainan,2018,48576372,5004.2002,276,285,0.046,0.13600001,0.47299999,0.02,0.074000001,0.066,7.9699998,0.44999999,0,8.518033,17.698648,-0.42425463,-0.4316088,1.1917386,1.1386455,0.4312374,-0.56987321,1.4374962,1.5093198,0.57952535,1.6806835,-0.93955976,0.77441275
4619,21,Hainan,2019,48492712,5442.1001,308,536,0.046,0.138,0.40700001,0.024,0.068999998,0.059,7.7529998,0.33500001,0,8.6019201,17.696924,-0.41647217,-0.37116086,1.1917386,1.2226005,0.29630503,-0.44860449,1.0343989,0.86827129,0.54457361,1.3778067,-0.7976402,0.63055623
4620,21,Hainan,2020,50180104,5640.7998,422,924,0.045000002,0.139,0.35800001,0.017999999,0.067000002,0.061000001,8.6239996,0.26300001,0,8.6377811,17.731129,-0.38874722,-0.27771947,1.0692729,1.2645782,0.19612794,-0.63050753,0.87316036,1.0514281,0.68486369,1.3476611,-0.78688657,0.66082472
4621,21,Hainan,2021,51004500,6508.8999,661,864,0.048,0.15099999,0.324,0.015,0.074000001,0.066,6.8740001,0.377,0,8.7809258,17.747425,-0.33062211,-0.29216915,1.4366705,1.7683104,0.1266173,-0.72145903,1.4374962,1.5093198,0.40299496,1.8725513,-0.97778326,0.5682686
4622,21,Hainan,2022,50769412,6912.7998,573,680,0.048,0.15099999,0.32499999,0.015,0.075000003,0.067000002,6.908,0.38,0,8.8411303,17.742805,-0.35202381,-0.33648157,1.4366705,1.7683104,0.12866169,-0.72145903,1.5181158,1.6008984,0.40847126,1.9291786,-1.0217408,0.57569498
4623,21,Hainan,2023,52930816,7590.2002,702,774,0.048999999,0.152,0.322,0.015,0.075999998,0.067000002,6.5799999,0.41600001,0,8.9346132,17.784496,-0.32065085,-0.3138437,1.5591363,1.8102882,0.12252842,-0.72145903,1.5987347,1.6008984,0.35564098,1.991006,-1.0213592,0.55998486
4200,22,Hubei,2000,170592912,3577.3999,77,101,0.022,0.067000002,0.127,0.011,0.034000002,0.032000002,5.4029999,0.19499999,0,8.1823912,18.95479,-0.47265169,-0.47592121,-1.7474444,-1.7578163,-0.2761355,-0.84272772,-1.7872802,-1.6043446,0.16606402,-1.8431671,-0.13250065,-0.41276157
4201,22,Hubei,2001,172244656,3921.5,81,84,0.023,0.075999998,0.15000001,0.012,0.037999999,0.035999998,5.6279998,0.35600001,0,8.274229,18.964426,-0.47167888,-0.48001528,-1.6249784,-1.3800172,-0.22911359,-0.81241053,-1.4648029,-1.2380314,0.20230429,-1.5000798,-0.21764058,-0.31434548
4202,22,Hubei,2002,181760736,4263,94,119,0.025,0.075000003,0.141,0.02,0.037999999,0.035,5.9169998,0.26699999,0,8.357728,19.018202,-0.46851724,-0.47158629,-1.3800464,-1.4219946,-0.24751347,-0.56987321,-1.4648029,-1.3296096,0.24885292,-1.4829617,-0.14066486,-0.30695799
4203,22,Hubei,2003,208491776,4818.7998,144,132,0.028000001,0.082000002,0.16,0.016000001,0.043000001,0.039000001,5.6880002,0.42699999,0,8.4802799,19.155411,-0.45635718,-0.46845552,-1.0126485,-1.1281507,-0.2086693,-0.69114184,-1.0617056,-0.96329606,0.21196844,-1.0686641,-0.29066625,-0.22870436
4204,22,Hubei,2004,243176720,5619.2002,160,171,0.025,0.082000002,0.124,0.017999999,0.041999999,0.037,4.842,0.207,0,8.6339445,19.309299,-0.45246598,-0.4590632,-1.3800464,-1.1281507,-0.28226879,-0.63050753,-1.1423252,-1.1464528,0.075704955,-1.2627934,-0.22882257,-0.37720054
4205,22,Hubei,2005,261770848,6548.7998,147,169,0.030999999,0.086999997,0.12800001,0.018999999,0.046,0.037999999,4.2690001,0.32499999,0,8.7870369,19.38298,-0.45562759,-0.45954487,-0.6452508,-0.91826236,-0.27409106,-0.60019034,-0.8198474,-1.0548745,-0.016586954,-0.87915194,-0.33807024,-0.35637739
4206,22,Hubei,2006,302563936,7636.7002,244,257,0.028999999,0.090000004,0.138,0.016000001,0.050000001,0.041000001,3.806,0.33399999,0,8.9407206,19.527803,-0.43203706,-0.43835199,-0.89018273,-0.79232901,-0.25364676,-0.69114184,-0.49736974,-0.78013927,-0.091161408,-0.74242967,-0.39216945,-0.35579711
4207,22,Hubei,2007,314925952,9601.7998,304,299,0.033,0.097999997,0.103,0.012,0.048,0.041000001,3.0580001,0.27399999,0,9.1697054,19.567848,-0.41744497,-0.42823717,-0.40031886,-0.45650762,-0.32520184,-0.81241053,-0.65860856,-0.78013927,-0.21164018,-0.56084061,-0.48597145,-0.41862097
4208,22,Hubei,2008,323740896,11707.8,409,418,0.029999999,0.094999999,0.090999998,0.021,0.050000001,0.041999999,2.5209999,0.18799999,0,9.3680105,19.595453,-0.39190882,-0.3995786,-0.76771677,-0.58244067,-0.34973499,-0.53955603,-0.49736974,-0.68856108,-0.29813367,-0.65191299,-0.36488688,-0.50353491
4209,22,Hubei,2009,354625728,13422.6,518,615,0.033,0.096000001,0.094999999,0.039999999,0.052999999,0.048,2.625,0.25099999,0,9.5046949,19.686573,-0.3653999,-0.35213542,-0.40031886,-0.54046291,-0.34155726,0.036470223,-0.25551158,-0.13909078,-0.28138259,-0.34422451,-0.24717429,-0.45983449
4210,22,Hubei,2010,382510144,16489.1,560,701,0.037,0.105,0.086999997,0.046,0.052000001,0.045000002,2.0009999,0.27000001,0,9.7104549,19.762266,-0.35518542,-0.33142418,0.089545049,-0.16266374,-0.35791272,0.21837328,-0.33613086,-0.41382575,-0.38188899,-0.21481946,-0.22532693,-0.50462353
4211,22,Hubei,2011,407045120,20228.301,807,836,0.037999999,0.106,0.066,0.046,0.057999998,0.048,1.801,0.29899999,0,9.9148378,19.824434,-0.2951147,-0.29891235,0.21201079,-0.12068596,-0.40084577,0.21837328,0.14758539,-0.13909078,-0.41410255,0.031256754,-0.26227582,-0.49799043
4212,22,Hubei,2012,428483328,22921,983,1082,0.034000002,0.106,0.057999998,0.048999999,0.052000001,0.048999999,1.711,0.11,0,10.039809,19.875763,-0.25231126,-0.23966858,-0.27785265,-0.12068596,-0.41720119,0.30932474,-0.33613086,-0.047512557,-0.42859867,-0.23555902,-0.11916503,-0.55582678
4213,22,Hubei,2013,442385248,25851.699,1228,1231,0.037999999,0.113,0.055,0.046,0.056000002,0.050999999,1.4349999,0.20900001,0,10.160131,19.907692,-0.19272693,-0.20378515,0.21201079,0.17315795,-0.42333448,0.21837328,-0.01365316,0.13564421,-0.47305343,0.12246687,-0.21248965,-0.50976443
4214,22,Hubei,2014,456516128,28805.9,1681,1526,0.041000001,0.125,0.055,0.041999999,0.059999999,0.056000002,1.469,0.34099999,0,10.268335,19.939135,-0.082556725,-0.13274078,0.57940894,0.67689043,-0.42333448,0.097104572,0.30882424,0.59353632,-0.4675771,0.57751244,-0.30247727,-0.41091669
4215,22,Hubei,2015,455372288,30661.6,2094,2258,0.041000001,0.123,0.050999999,0.059999999,0.063000001,0.057,1.39,0.31799999,0,10.330767,19.936626,0.017885432,0.043545589,0.57940894,0.5929352,-0.43151221,0.64281362,0.55068266,0.6851145,-0.48030147,0.59065747,-0.025165368,-0.42336106
4216,22,Hubei,2016,449464288,33767.602,3243,2884,0.039999999,0.12,0.048,0.054000001,0.061999999,0.052999999,1.307,0.153,0,10.427258,19.923567,0.29732376,0.19430415,0.45694274,0.46700183,-0.43764549,0.46091071,0.47006309,0.31880099,-0.49367011,0.35168412,0.17261091,-0.42679173
4217,22,Hubei,2017,453294592,37624.199,4161,3932,0.045000002,0.124,0.043000001,0.048999999,0.061000001,0.055,1.202,0.168,0,10.535402,19.932053,0.52058262,0.44669229,1.0692729,0.63491267,-0.44786766,0.30932474,0.38944381,0.50195771,-0.51058221,0.55507743,0.2702015,-0.35554346
4218,22,Hubei,2018,470428512,42425.5,4953,4233,0.043000001,0.127,0.041999999,0.071000002,0.068000004,0.054000001,1.0470001,0.17,0,10.655505,19.969154,0.71319807,0.51918161,0.82434088,0.76084602,-0.44991207,0.97630262,0.95377994,0.41037953,-0.53554773,0.59297734,0.57196456,-0.37719494
4219,22,Hubei,2019,490417184,45557,4908,6250,0.043000001,0.14300001,0.041999999,0.083999999,0.075999998,0.061000001,0.86900002,0.29699999,0,10.72672,20.010767,0.702254,1.0049324,0.82434088,1.4324894,-0.44991207,1.3704257,1.5987347,1.0514281,-0.56421787,1.0788027,0.74932677,-0.29586673
4220,22,Hubei,2020,494932832,43017.602,5000,7363,0.050000001,0.13500001,0.046999998,0.071000002,0.07,0.059999999,0.99400002,0.25999999,0,10.669365,20.019932,0.72462857,1.2729744,1.6816025,1.0966678,-0.43968993,0.97630262,1.1150185,0.95984948,-0.54408437,1.0510482,0.76692754,-0.23128849
4221,22,Hubei,2021,515799200,50093.301,5527,7293,0.052000001,0.142,0.039999999,0.048,0.077,0.067000002,0.98199999,0.31299999,0,10.821643,20.061228,0.85279566,1.2561164,1.9265344,1.3905116,-0.45400095,0.27900764,1.6793543,1.6008984,-0.54601717,1.5652721,0.45475313,-0.11283635
4222,22,Hubei,2022,503020384,53445.398,6416,7258,0.052999999,0.142,0.041000001,0.046999998,0.078000002,0.066,0.87199998,0.345,0,10.886415,20.03614,1.0690017,1.2476875,2.0490003,1.3905116,-0.45195651,0.2486904,1.7599739,1.5093198,-0.56373465,1.5742167,0.53147638,-0.099066243
4223,22,Hubei,2023,544823424,56794.301,7278,7311,0.052000001,0.141,0.041000001,0.046999998,0.078000002,0.064999998,0.80000001,0.33700001,0,10.947191,20.115973,1.2786412,1.2604513,1.9265344,1.3485339,-0.45195651,0.2486904,1.7599739,1.4177412,-0.57533151,1.4759451,0.65421808,-0.10232396
4300,23,Hunan,2000,93269512,3591,69,104,0.023,0.07,0.169,0.018999999,0.035,0.029999999,5.5640001,0.26699999,0,8.1861858,18.351004,-0.47459731,-0.47519872,-1.6249784,-1.6318833,-0.19026943,-0.60019034,-1.706661,-1.7875015,0.19199601,-1.8032705,-0.062273074,-0.35627097
4301,23,Hunan,2001,97550992,3877.1001,73,102,0.022,0.07,0.133,0.024,0.037,0.032000002,6.381,0.223,0,8.2628431,18.395885,-0.4736245,-0.47568038,-1.7474444,-1.6318833,-0.26386893,-0.44860449,-1.5454221,-1.6043446,0.32358846,-1.7536019,-0.024126422,-0.33004731
4302,23,Hunan,2002,102022504,4207.2002,77,121,0.024,0.075000003,0.155,0.028000001,0.037,0.033,5.3930001,0.25099999,0,8.344553,18.440704,-0.47265169,-0.47110462,-1.5025125,-1.4219946,-0.21889144,-0.32733577,-1.5454221,-1.5127664,0.16445339,-1.6017836,-0.040701933,-0.36705145
4303,23,Hunan,2003,117842856,4726.8999,127,154,0.024,0.078000002,0.14300001,0.016000001,0.039999999,0.035999998,5.5539999,0.193,0,8.4610252,18.584862,-0.46049163,-0.4631573,-1.5025125,-1.2960615,-0.24342459,-0.69114184,-1.303564,-1.2380314,0.19038528,-1.406611,-0.19763426,-0.31691918
4304,23,Hunan,2004,140246992,5619.6001,83,154,0.026000001,0.081,0.138,0.021,0.041000001,0.039000001,4.6440001,0.244,0,8.634016,18.758915,-0.47119248,-0.4631573,-1.2575804,-1.1701285,-0.25364676,-0.53955603,-1.2229444,-0.96329606,0.043813512,-1.2092149,-0.22822185,-0.37387267
4305,23,Hunan,2005,152720688,6451.7002,132,172,0.029999999,0.083999999,0.125,0.021,0.046,0.041000001,4.1339998,0.31900001,0,8.7720985,18.844122,-0.4592756,-0.4588224,-0.76771677,-1.0441954,-0.28022435,-0.53955603,-0.8198474,-0.78013927,-0.038331158,-0.87450343,-0.32603717,-0.37373486
4306,23,Hunan,2006,178813504,7529.2002,173,216,0.028999999,0.086999997,0.105,0.021,0.046999998,0.037,3.8340001,0.211,0,8.9265442,19.001854,-0.44930434,-0.44822595,-0.89018273,-0.91826236,-0.32111296,-0.53955603,-0.73922813,-1.1464528,-0.086651482,-0.96326166,-0.29782173,-0.43664125
4307,23,Hunan,2007,207796800,9409.9004,236,239,0.029999999,0.089000002,0.086999997,0.016000001,0.045000002,0.039000001,3.2130001,0.141,0,9.149518,19.152071,-0.43398267,-0.44268689,-0.76771677,-0.83430678,-0.35791272,-0.69114184,-0.90046668,-0.96329606,-0.18667467,-0.89876074,-0.36566824,-0.48846915
4308,23,Hunan,2008,205941936,11466.6,319,263,0.030999999,0.096000001,0.079999998,0.021,0.048999999,0.046999998,2.7030001,0.28999999,0,9.3471937,19.143105,-0.41379696,-0.43690699,-0.6452508,-0.54046291,-0.37222373,-0.53955603,-0.57798928,-0.23066932,-0.2688193,-0.49243361,-0.43654996,-0.47876051
4309,23,Hunan,2009,219384144,12965.9,384,476,0.032000002,0.101,0.078000002,0.037,0.050999999,0.048,2.247,0.229,0,9.4700785,19.206335,-0.39798886,-0.38561055,-0.52278459,-0.33057427,-0.37631258,-0.054481249,-0.41675046,-0.13909078,-0.34226629,-0.3579829,-0.30763453,-0.5158323
4310,23,Hunan,2010,228643760,15814.9,489,666,0.033,0.108,0.067000002,0.043000001,0.055,0.048999999,2.0009999,0.29100001,0,9.6687078,19.247675,-0.37245274,-0.33985317,-0.40031886,-0.036730379,-0.39880133,0.12742181,-0.09427274,-0.047512557,-0.38188899,-0.14202723,-0.28945541,-0.51794231
